INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
92,"ربما يجب على الأمم المتحدة أن تتحدث مع تلك الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90٪ من تلوث المحيطات بدلاً من الإصرار على هذا الهراء حول تغير المناخ.","Everyone on the planet has a responsibility towards the climate.",other,V1
93,"ربما يجب على الأمم المتحدة أن تتحدث مع تلك الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90٪ من تلوث المحيطات بدلاً من الإصرار على هذا الهراء حول تغير المناخ.","Everyone coming together to help climate change will inevitably make a change.",other,V1
94,"باكستان: 202 مليون نيجيريا: 193 مليون بنغلاديش: 165 مليون إثيوبيا: 107 مليون الكونغو: 84 مليون بريطانيا العظمى: 66 مليون 'الأقليات العرقية' لا تضحكني بحق الجحيم!","Ethnic minorities is a term used within a specific context, here for example, in the UK, people from these countries are minorities.",MIGRANTS,V1
95,"هذا هو السبب في أن النساء لا ينتمين إلى السياسة، إذا اشتكى رجل مثلهن، فسوف يطلق عليه جبان ويطلب منه مغادرة الوظيفة. المساواة كذبة والنسوية حكم بالإعدام لأي حضارة.","Equality means that a man would not be called a coward. Women have plenty to offer the world of politics and as much of a right to take part as anyone else.",WOMEN,V1
96,"اليهود قاموا بهجمات: يو إس إس ليبرتي، فندق الملك داود، نيويورك 9/11، لندن 7/7","Do you have any proof?",JEWS,V1
97,"اليهود قاموا بهجمات: يو إس إس ليبرتي، فندق الملك داود، نيويورك 9/11، لندن 7/7","Do you have any proof of this?",JEWS,V1
98,"النساء مثل الأطفال في الأساس، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة.","Compassion and empathy are valuable assets in any civilisation.",WOMEN,V1
99,"يجب أن يكون الأمر صعبًا لكونك مثليًا. عليهم أن يفعلوا كل ما نفعله نحن وأيضًا يجدون وقتًا للتحرش بالأطفال.","Child molesters are not all gay, just as men are not all rapists.",LGBT+,V1
100,لديهم القدرة على حظر الأفلام وفرض الرقابة على المخرجين، وهذا دليل على أن اليهود يسيطرون على هوليوود.,"Censure and banning protect the vulnerable from seeing harmful content. Not such a bad thing, whoever does it.",JEWS,V1
101,اليهودية العالمية لم تكن تريد البريكست وهم يفعلون كل ما في وسعهم لتخريبه.,"Brexit will be damaging for many of us, plenty of people oppose it.",JEWS,V1
102,اليهودية العالمية لم تكن تريد البريكست وهم يفعلون كل ما في وسعهم لتخريبه.,Brexit is a good thing then?,JEWS,V1
103,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.","Both men and women can possess characteristics like 'soft' and 'emotional',which are not determined by gender, nor are they a negative thing. Maybe we could all use a bit more compassion and 'emotion' in today's world?",WOMEN,V1
104,عدد الأجانب الذين يحصلون على إعانات في المملكة المتحدة ارتفع بنسبة 41% خلال 5 سنوات والآن أكثر من 400 ألف يحصلون عليها. يجب أن يتوقف هذا الهراء.,"Benefits are a thing created to help everyone, every ethnicity can claim them in order to live off it isn't a thing specifically for 'foreigners'",MIGRANTS,V1
105,"التقطت هذه الصورة في وانستيد، شرق لندن. منطقة منازلها تتجاوز قيمتها المليون جنيه. متسولون في الشارع الرئيسي وشخص ينام على مقعد. لا نستطيع إيواء شعبنا ونستقبل ملايين آخرين. الإشارة إلى أن التشرد سببه الهجرة غير المنضبطة تُعتبر عنصرية.","Asylum seekers and refugees deserve our compassion, not condemnation.",MIGRANTS,V1
106,ما الفرق بين البقرة والمحرقة؟ تتوقف عن حلب البقرة بعد 70 سنة.,Are you aware of all the genocides that have happened since the Holocaust?.,JEWS,V1
107,"يضحكني هذا اللعين، لماذا لا يكون البيض متفوقين في دولة معظمها بيض؟ لماذا لا يشتكي أحد من تفوق السود في دول السود مثل الصومال؟ أو تفوق المكسيكيين؟ أو الهنود؟ فقط نحن من نتحمل هذا الهراء.","any belief of a certain race or ethnicity being superior to another is problematic, not just white supremacy.",other,V1
108,"نشرت الحكومة البريطانية مؤخرًا ورقة حول 'الأضرار عبر الإنترنت' – بمعنى آخر، سيعملون مع منظمات يهودية ومسلمة لمكافحة الكراهية لفرض الرقابة على الإنترنت. (في إشارة إلى Tell Mama وCST وStop Hate UK)","Anti-hate organisations are doing brilliant work, and getting rid of hate speech isn't a bad thing.",other,V1
109,ما الفرق بين البقرة والمحرقة؟ تتوقف عن حلب البقرة بعد 70 سنة.,"And yet genocides have happened across the world since. Perhaps, the Holocaust would be forgotten if it's lessons had been learned but they haven't.",JEWS,V1
110,اليهود هم سبب اضطرار أمريكا لقبول أي قمامة تطرق بابها. يريدون لهذا البلد أن يصبح خليطًا غبيًا ليسهل حكمه بموافقة عبيدهم الجدد الصامتة.,"2018 saw America take in the fewest refugees in the last 40 years.",JEWS,V1
111,"لهذا السبب لا مكان للنساء في السياسة، لو اشتكى رجل مثلهن لوصفوه بالجبان وقالوا له اترك المنصب. المساواة كذبة والنسوية حكم بالإعدام على أي حضارة.","If we analyse the current political state of Britain at the moment it doesn't prove much about a man's ability to run the country smoothly. Politics is hard for all genders.",WOMEN,V1
112,ربما يمكن للأمم المتحدة التحدث مع الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90% من تلوث المحيطات بدلاً من الإصرار على هراء تغير المناخ.,"The fact that ocean pollution is a huge environmental problems, does not rule out that climate change is a global problem too, and everyone should help to combat it.",other,V1
